1483952411236614148,"NOT ONE QUESTION ABOUT THE F***ING AMERICAN BORDER \n\nBut 41,726 questions about Ukraine's Border. \n\nThis is why DC is poison."
1483952411228180485,"“Less than a month before the Capitol attack, you reportedly received a large donation of Bitcoin, worth more than $250,000, that the Federal Bureau of Investigation is reportedly scrutinizing…,” the committee wrote to Fuentes citing the Chainalysis blog. https://t.co/NBp9q9BwHN"
1483952411056254977,"Wg CNN po konferencji prasowej Bidena władze Ukrainy uznały, że Biden dał Putinowi „zielone światło” na wkroczenie na Ukrainę. https://t.co/zGpclZwFdV"
1483952409596809218,"President Biden has tonight given the green light for Vladimir Putin to invade Ukraine. Outrageously irresponsible statement, and his worst foreign policy blunder since he abruptly abandoned the Afghan people. Sorry, but this is recklessly shameful conduct by the President."
1483952408925507585,@HipotesisPoder Seamos honesto si Rusia 🇷🇺 invade a Ucrania 🇺🇦 usa 🇺🇸 y sus aliados OTAN no harán nada así de simple
1483952408615129091,Reuters: U.S. SUPREME COURT REJECTS TRUMP REQUEST TO BLOCK RELEASE OF WHITE HOUSE RECORDS SOUGHT AS PART OF JAN. 6 CAPITOL ATTACK INVESTIGATION
1483952408145408001,New White House statement on Russia/Ukraine https://t.co/aQ6LNgyctA
1483952408027754500,Joe Biden advirtió a Vladimir Putin: “Si Rusia invade Ucrania va a ser un desastre para Moscú” https://t.co/ozWK7tChrU
1483952407423840256,John Mellencamp is a National Treasure‼️ 😎😎\nJohn Mellencamp Says He's Surrounded by 'Angels' After Surviving Heart Attack and Rock '...https://t.co/5qL2LPHLVR
1483952407327485955,"@Rhik17 @geoallison Russia has been an ally of Hitler since 1939. The Luftwaffe used Russian fuel and dropped Russian bombs on London for 2 years.\nBefore that, in 1919, Russia occupied Ukraine for 70 years."
1483952406866153473,"Idag har Truesec publicerat resultaten från en omfattande utredning och analys av cyberangreppen mot Ukraina den 13-16 januari, 2022. Vi attribuerar angreppet till #SANDWORM, djup-dyker i malware, och distribuerar Yara-regler för att upptäcka skadlig kod.\n\nhttps://t.co/hlmCoHKAtU"
1483952406404734979,Ukraine Twitter is losing it
1483952406333251585,@Realrrjenkins @SenTomCotton Which is why Trump lowered Sanctions on Russia..........OH WAIT THAT WAS BIDEN...........
1483952406287294464,"@ACTBrigitte Putin can only attack Ukraine a little bit.\nSo I guess it's ok for Vlad to take the Donbass.\nDon't think the Ukrainians will take kindly to that.\nIt's would be like the US giving back Texas to Mexico because there are Mexicans living there.\nUK, the bread basket of Europe."
1483952405188329477,"One of the simplest, yet most difficult things in football (something that Man. City excel at), is the change of tempo &amp; mentality when transitioning from not having the ball to having the ball; the ability to defend with an extreme intensity - &amp; attack with extreme control. https://t.co/7Ywtpx37aq"
1483952404878053377,@kylegriffin1 I wonder if the wife of Justice Thomas is on a plane to Russia right now....
1483952404445990921,"WH staffer: “State Dept official lines and back-channels with Ukraine completely flooded, what a f**ing mess.”"
1483952404005593093,"@adamboultonTABB I don't think so Adam. By Biden urging Putin by basically saying he has no other choice but to take military action and also laying out that a ""small incursion"" will incur less wrath from the West than a full on invasion can only spark joy in the Kremlin and sheer terror in Kyiv."
1483952403120545804,"@DonaldJTrumpJr Talking about your pops, the Putin kisser?"
1483952402612908032,"@DebonedTiger @yinka90210 @79selenium34 No nation in the West, from USA to Poland will send troops to Ukraine.\n\nThat is the reality. Everyone including Mr Putin knows this.\n\nHow much sanctions can you place on a Russian economy you need to stay warm and power your factories?"
1483952402051092488,Cleanup. Press Secretary trying to look tough. Not gonna work when @POTUS is theoretically commander-in-chief and he basically gave Ukraine away publicly https://t.co/zPURInIEgc
1483952401698607105,Newsflash! Joe Biden invited Putin to invade Ukraine as long as it’s a “minor” invasion.
1483952400008454152,"@TmthyPatrick @egrattan @BadFCCTakes I must emphasize: said scenario is only *legally* possible during wartime, which Congress must declare. The context here for anybody joining conversation is any outbreak of war in Ukraine, in which the U.S. joins. Not unusual. Re: FDR’s fireside chats, modernized for our times."
1483952399903444995,"The committee also highlights that less than a month before the attack, he reportedly took a donation of Bitcoin worth over $250K. Those funds may be under review by FBI now according to media reports; looking to see how they were used or if used to fund Capitol attack."
1483952399756578816,"Biden is attacking the legitimacy of American elections while signaling Putin to try a ""minor incursion"" in Ukraine. None of this is normal. None of this is OK."
1483952399710662659,I will never forget that day .. you saw I was having a terrible anxiety attack and held me so tight and so close to your chest until it passed 🥺❤️
1483952399698087941,"DISASTROUS FOR UKRAINE. In a news conference BIDEN basically gives the green light for Putin to do an ‘incursion’ into Ukraine. Unbelievable but this is who we have in the White House. A pathetic, mindless, weak and manipulated character. Tragic. https://t.co/Bk9dzn0oGU"
